epoch;acc;loss;val_acc;val_loss
0;0.2880116960110023;2.282905717063368;0.2710526331474907;2.0779444318068654
1;0.3935672515142731;1.6759455070160982;0.23684210557686655;2.0616049866927297
2;0.4467836258007072;1.5556818821276837;0.2710526306378214;2.0135287548366345
3;0.48567251461988303;1.4553246836913258;0.18947368483794363;2.034144946148521
4;0.5114035089810689;1.35097322756784;0.2894736857790696;1.8642398056231047
5;0.5517543859649123;1.2359582477145725;0.2710526312652387;1.9030961952711407
6;0.5891812866194206;1.1561511409212972;0.22105263377490797;2.0991276515157598
7;0.6032163744084319;1.1148633511442887;0.14473684218369032;2.167808038310001
8;0.6131578949459812;1.0642792961053682;0.2078947371558139;2.255856722279599
9;0.6412280701754386;0.979678577916664;0.13421052655107096;2.3775312498996133
10;0.6684210528407181;0.9185790628020526;0.13157894760370253;2.449698116904811
11;0.6622807016846729;0.9186796281072829;0.105263158443727;2.3466403283570942
12;0.6853801170984904;0.8616175957590516;0.12105263181422886;2.410792887838263
13;0.6988304095658643;0.8180825938258255;0.0947368426542533;2.6641902020103054
14;0.7093567250067727;0.8004788758461936;0.1368421063611382;2.5306052584397167
15;0.7184210524921528;0.7687156945641278;0.11578947407634635;2.7676205158233644
16;0.736842105332871;0.7217773124488474;0.13421052741376976;2.422995080445942
17;0.7476608185740242;0.7006574225704573;0.14736842113105875;2.459583586140683
18;0.7605263159288997;0.657337154631029;0.1368421054984394;2.707254349557977
19;0.7628654972154495;0.6447256250688207;0.07368421064395654;3.1224865662424186
20;0.7769005847953216;0.6078817656862805;0.13157894760370253;2.810667213640715
21;0.7663742689361349;0.6241398831557112;0.12894736865633413;2.7545494882684003
22;0.7733918127957841;0.5994307112275509;0.10789473723424109;2.671857876526682
23;0.7856725146198831;0.5900457409390232;0.15789473794008557;2.4568037660498367
24;0.7906432747143751;0.5465213515605146;0.24473684226211748;1.9825697534962705
25;0.7988304094961513;0.5546859630367212;0.19473684210526315;2.179475480631778
26;0.8073099413113287;0.5098527853251897;0.23684210542001222;2.3355371851670115
27;0.8184210524224398;0.49745882805327923;0.3684210513767443;1.7638209669213547
28;0.8181286551798993;0.4814469425998933;0.30263158020220304;2.040985926828886
29;0.8342105264552155;0.4524781878231562;0.25263157894736843;2.0083494625593485
30;0.8233918128654971;0.4767174837184928;0.21842105263157896;2.1486535549163817
31;0.8429824561403508;0.44678560829999153;0.350000000941126;1.8252180639066193
32;0.8409356724449069;0.4362067375615326;0.23684210526315788;2.4949808873628316
33;0.8403508771232694;0.4157103504353796;0.37105262969669545;1.8354286871458354
34;0.8523391813562627;0.41019102450002703;0.40526315883586284;1.614886989091572
35;0.8511695905735618;0.39474381180534585;0.5026315833392896;1.3198899708296123
36;0.8526315787382294;0.4012674788285417;0.2684210545138309;1.976170815919575
37;0.845906432748538;0.3948706040605467;0.44736842136634025;1.4510305680726703
38;0.8570175439293621;0.3833962859466062;0.38684210369461464;1.7053083482541536
39;0.8587719299639874;0.36684583836828755;0.3815789457998778;1.8013127301868639
40;0.8704678364664491;0.3372698002042826;0.32631579072851885;2.126087036885713
41;0.8751461990395485;0.3347978218605644;0.41578947368421054;1.7125837250759728
42;0.8660818711358901;0.3447128956429443;0.4052631578947368;1.7732576658851222
43;0.8704678361875969;0.35085381171856705;0.45526315538506756;1.5673228753240485
44;0.8742690056388142;0.33281737858789007;0.360526316416891;1.7948319522958054
45;0.8801169592734666;0.31707346226736816;0.4263157897873929;1.6328358524724056
46;0.8769005848650346;0.32329235233758624;0.33684210400832326;2.042365591149581
47;0.8836257311335781;0.2982731778719272;0.3973684191703796;1.675730558445579
48;0.8859649124201279;0.31228143680862513;0.489473683583109;1.4677976470244558
49;0.8880116958367197;0.2897434246121791;0.3763157901011015;1.7983055039456015
0;0.5102631578947369;1.420011171290749
1;0.5418421052631579;1.320936221825449
2;0.5792105264412729;1.2273536192743402
0;0.4102631579574786;1.7333390589764244;0.1610526317358017;2.1008513721666837
1;0.47210526315789475;1.5334933943497506;0.26526315776925335;2.0195783474570828
2;0.5126315790101101;1.3986400586680363;0.24315789498780904;2.0813307360598916
3;0.5534210526943206;1.2902734422683715;0.331578947619388;1.8641455552452488
4;0.5902631578947368;1.1912854219737805;0.26842105278843326;1.9533514886153371
5;0.5986842106517992;1.1507888979660836;0.2515789475566462;2.0751868775016384
6;0.6118421052631579;1.084050738309559;0.2610526318299143;2.1470846366882324
7;0.6373684209271481;1.0333181703718084;0.26736842124085675;2.0235782894335297
8;0.6381578946113586;0.9938261234132867;0.30315789461135867;1.8961146756222373
9;0.662368421178115;0.9542911228380705;0.3010526317044308;1.88464995083056
10;0.6747368421052632;0.9159461913610759;0.3389473686720196;1.7716127139643618
11;0.6886842105263158;0.889921385990946;0.2557894738724357;2.3547995512109052
12;0.6984210525060954;0.8377704768431814;0.2810526317358017;1.988700560268603
13;0.7123684209271481;0.8004810843969646;0.210526315946328;2.4415774741925693
14;0.7139473682955692;0.7934891656825417;0.37684210526315787;1.6892772943095158
15;0.7239473685465361;0.7546458844134682;0.31263157919833534;2.0678391125327664
16;0.7289473685465361;0.7377289216141951;0.3042105265667564;2.013832301089638
17;0.7384210525060955;0.6984867622977808;0.1978947369989596;3.078215180949161
18;0.7471052630324113;0.6750004060644853;0.3947368420425214;1.7126797003495067
19;0.7547368419797797;0.6516694159256785;0.26842105278843326;2.5121141955727024
20;0.759210526190306;0.6430180816901357;0.37263157882188497;1.796355081357454
21;0.7597368421052632;0.6354911994934082;0.23473684229348835;2.7983638527518826
22;0.7673684210526316;0.610869880475496;0.4347368424189718;1.6569731820257088
23;0.7768421051376744;0.5938329755632501;0.4442105265667564;1.6556650636070653
24;0.7726315789473684;0.5903241990114513;0.40000000031370864;1.7843202643645437
25;0.7955263159149571;0.5595358364205612;0.3568421055141248;1.944138862961217
26;0.7976315789473685;0.532410554948606;0.41684210520041615;1.644627211219386
27;0.7913157893482008;0.5289628209565815;0.42315789467410037;1.6575322884007504
28;0.8015789472429375;0.5215258139058163;0.4610526315162056;1.5393449406874806
29;0.8078947368421052;0.49964174672176964;0.4389473677936353;1.5695093059539795
30;0.8128947369675887;0.49062864278492174;0.3884210529452876;1.6946209081850554
31;0.8197368421052632;0.4763379787143908;0.4726315792610771;1.4907021216342324
32;0.8244736840850428;0.47010147220210025;0.421052631892656;1.658093200984754
33;0.8273684210526315;0.4555940750398134;0.4357894739979192;1.6497263531935842
34;0.8273684210526315;0.4399073310274827;0.4357894739979192;1.5754987214740954
35;0.8305263156639903;0.43692945411330775;0.5273684210526316;1.3418886576200786
36;0.8352631580202203;0.43427688598632813;0.5221052631578947;1.3588922031302202
37;0.8450000001254835;0.411222577973416;0.3957894736842105;1.8031064972124602
38;0.8336842106517992;0.4202089511720758;0.5115789477448714;1.4071578449951976
39;0.8431578947368421;0.4194431048945377;0.3147368422621175;2.176704317394056
40;0.8339473682955691;0.41965658570590775;0.4547368414778458;1.524820700946607
41;0.8547368419797797;0.3865084483748988;0.49894736842105264;1.4209011080390528
42;0.8584210525060955;0.3777756994962692;0.4557894740606609;1.6817360446327612
43;0.8597368422307466;0.36321076317837364;0.4568421046357406;1.5273390847758244
44;0.8636842104008323;0.3515015770573365;0.5621052635343451;1.2141071590624357
45;0.8621052632833782;0.367899030509748;0.4442105266294981;1.6381352557634052
46;0.8605263157894737;0.36347759353487114;0.4799999999372583;1.5799732534508957
47;0.8705263159149571;0.34599800994521696;0.5505263161659241;1.324364185333252
48;0.8723684210526316;0.3356161520355626;0.6063157894736843;1.1363356502432571
49;0.8560526314534639;0.35932847211235447;0.4957894739979192;1.5600561563592208
50;0.8750000001254835;0.33519676738663723;0.4926315792610771;1.4116158520547968
51;0.8755263156639902;0.3211360651254654;0.49684210557686653;1.4893457179320486
52;0.8789473684210526;0.3053397013639149;0.3852631582084455;1.9844217611614026
53;0.8789473684210526;0.3185485333517978;0.5231578947368422;1.4108445252870259
54;0.8842105263157894;0.30891664712052597;0.5452631578947369;1.3608337989606356
55;0.8823684209271481;0.3021496862486789;0.5568421046357406;1.3111894534763537
56;0.8878947369675887;0.2984252594019237;0.49684210557686653;1.523488850091633
57;0.8768421053886414;0.30316846442850015;0.46315789505055077;1.7549162079158582
58;0.8963157895991677;0.280382578686664;0.6021052625304775;1.1584215008585077
59;0.8905263157894737;0.29749843045284874;0.5368421056396083;1.327983626566435
60;0.8876315788218849;0.3008356017188022;0.48842105200416164;1.453225669107939
61;0.888421052631579;0.2946549777608169;0.5157894740606609;1.4597160585303055
62;0.8984210525060955;0.26945808194185555;0.5715789477448714;1.278380302379006
63;0.8986842105263158;0.2686885736490551;0.4252631582084455;1.9576149031990453
64;0.8989473682955692;0.2618752650838149;0.4852631582084455;1.6305553162725348
65;0.89;0.2834796533145403;0.4568421052631579;1.585511881426761
66;0.8981578948623256;0.28429966067012985;0.5189473687347613;1.3509367097051521
67;0.8968421053886414;0.2626856139459108;0.5705263161659241;1.2891303802791394
68;0.9021052631578947;0.26387962422872846;0.5778947362146879;1.28953789510225
69;0.8971052631578947;0.26271187766602166;0.5694736842105264;1.2263978167584069
70;0.8947368421052632;0.27472591820516085;0.502105263095153;1.4316863870620729
71;0.9068421053886414;0.2539691063291148;0.469473684524235;1.686624076491908
72;0.9065789472429376;0.25043506274097843;0.4726315792610771;1.5355745659376445
73;0.9036842104008324;0.24935508360988215;0.54;1.4176533402894673
74;0.9102631578947369;0.23412615695282032;0.5063157888462669;1.5576368003142507
75;0.9047368422307466;0.23358460774547177;0.569473683583109;1.2558066049375032
76;0.9065789472429376;0.2438577914237976;0.6063157895991677;1.1279379354025187
77;0.914210526190306;0.2226308601467233;0.48105263195539777;1.5737138818439684
78;0.9097368421052632;0.23869102263136913;0.5094736845869767;1.490814299834402
79;0.9105263159149571;0.21714741913895858;0.5463157888462669;1.3583312273025512
80;0.9073684209271481;0.24259544178059225;0.5136842106517993;1.4600322635550247
81;0.917631578821885;0.218354268921049;0.5978947362146879;1.159362592822627
82;0.909210526190306;0.24358001144308794;0.4526315793238188;1.800957028489364
83;0.9131578948623256;0.2265626784688548;0.5673684215545655;1.3103231634591754
84;0.92;0.2085757430289921;0.5726315783199512;1.2399789251779254
85;0.9194736840850428;0.2129685758289538;0.6263157899756181;1.0995649893660295
86;0.9178947369675887;0.2318754059390018;0.6168421050121909;1.0864836761825962
87;0.9136842106517993;0.21504327140356366;0.4926315789473684;1.5715255283054552
88;0.9210526315789473;0.21591002341163787;0.4957894739979192;1.538593689767938
89;0.9221052631578948;0.2066985411393015;0.44631578972465114;1.8888295018045527
90;0.9231578946113587;0.20459046282266316;0.5694736839595594;1.250093640779194
91;0.9247368422307466;0.20206383846308057;0.5284210520041617;1.459952883971365
92;0.9218421053886413;0.2056128734036496;0.5463157897873928;1.4379444922898945
93;0.9205263159149571;0.2086985439218973;0.5915789476821297;1.4322807831513253
94;0.9207894735587271;0.20196149156281823;0.6263157892227172;1.2128927833155583
95;0.9202631577692534;0.20790565726004148;0.5736842098988985;1.472510162403709
96;0.9205263156639902;0.20858685709928212;0.5231578946741003;1.440264370817887
97;0.9407894735587271;0.1644368480067504;0.56;1.3129649927741602
98;0.9289473684210526;0.18168114998622945;0.6357894734332435;1.1320422217720434
99;0.9305263159149572;0.19167099121369813;0.6126315783199511;1.1970778706199245
100;0.9360526317044309;0.17739045507029483;0.5631578947368421;1.4965295992399517
101;0.9289473682955691;0.19405132613684;0.5599999999372582;1.3562111653779683
102;0.9263157894736842;0.1848497712141589;0.5273684214290819;1.4112976061670404
103;0.9294736843360097;0.18629601270744675;0.6621052632833782;0.9980754719282452
104;0.9363157895991677;0.17840923033262554;0.4821052634716034;1.6389663563276593
105;0.9226315789473685;0.19990441252526484;0.6126315789473684;1.097511255615636
106;0.9271052632833782;0.1775474274236905;0.6726315786964014;0.9926268718117162
107;0.9300000001254835;0.18622695226418345;0.6663157895991677;1.035319323288767
108;0.930789473809694;0.18315259580549442;0.6442105260648225;1.0983006274072749
109;0.9247368422307466;0.19179019623681118;0.6063157892227173;1.2064727617564954
110;0.935;0.17894208024991187;0.5873684205506977;1.2468211685983759
111;0.9471052631578948;0.15544768636163914;0.6084210527570624;1.1778818183196218
112;0.9371052632833782;0.16612644721802913;0.5852631576437699;1.2568200376159266
113;0.9368421053886413;0.1744086764831292;0.6326315790728518;1.237110575374804
114;0.9399999998745165;0.1668705825586068;0.625263157392803;1.0877071961603666
115;0.9402631577692534;0.1597880878260261;0.6052631576437699;1.2112883922928257
116;0.9344736840850428;0.16823548594587728;0.5873684208016646;1.20037914238478
117;0.9355263159149572;0.17133657453875792;0.6126315794493022;1.121483813336021
118;0.9452631577692534;0.15196517316918623;0.644210526441273;1.0974659565875404
119;0.9473684210526315;0.1486706366664485;0.6315789468664872;1.139383617325833
120;0.9447368421052632;0.1496103920787573;0.5168421056396083;1.6316351361023753
121;0.9365789474939045;0.16767038866093284;0.5557894734332436;1.5045651112104717
122;0.9423684210526316;0.1639349311276486;0.6042105258138556;1.2463775894516393
123;0.9373684209271481;0.1666256171935483;0.5831578948623256;1.312046749466344
124;0.9397368422307466;0.16426721582287238;0.5852631580202203;1.4344199895858765
125;0.9444736840850428;0.14756749195487875;0.5810526313279805;1.4234174216421027
126;0.9407894735587271;0.15504330051572698;0.611578947619388;1.2814204677782561
127;0.9447368419797797;0.1474501533727897;0.6526315792610771;1.0519595555255288
128;0.9394736842105263;0.17491327219887784;0.5926315792610771;1.2694936433591342
129;0.947631578821885;0.14892493506795482;0.6326315788846267;1.199542656948692
130;0.9481578946113587;0.1350805450897468;0.6599999999372582;1.1804861708691246
131;0.9434210527570625;0.1549530974657912;0.6442105266294982;1.0759812028784501
132;0.938947368546536;0.16313296258449556;0.623157894987809;1.3033813697413394
133;0.9397368419797797;0.16027360978095154;0.6578947371558139;1.0760529176812423
134;0.9497368419797797;0.13397749337710832;0.6736842106517993;1.0823421167072498
135;0.9465789474939045;0.1497361019606653;0.48736842130359853;1.8945520963166889
136;0.9481578948623256;0.1478432003918447;0.6800000003764504;0.993427044968856
137;0.9444736843360098;0.15291851328391778;0.6294736847124601;1.1750240315889058
138;0.95;0.13628036340600566;0.6568421047612241;1.1207102883489508
139;0.9502631578947368;0.13884795962195648;0.6263157892227172;1.3110954375016062
140;0.9528947368421052;0.140305723367553;0.6505263159149571;1.1751301535807157
141;0.953421052631579;0.1309639572156103;0.6452631580202203;1.2455556633597926
142;0.9494736843360098;0.1456758798737275;0.5989473681700858;1.3528827398701717
143;0.942631578821885;0.1525290806748365;0.5852631572673195;1.5504646331385563
144;0.9507894735587271;0.13975973403767536;0.6621052636598286;1.0983443908942374
145;0.9463157895991676;0.13821054003740613;0.5915789471174542;1.3706714815842478
146;0.9544736843360098;0.12295577737453736;0.6094736839595594;1.3055482400091072
147;0.9518421052631579;0.123284886361737;0.6315789471174541;1.25258883789966
148;0.9499999998745166;0.13873017025621315;0.6726315790728519;1.0939692605169196
149;0.9507894736842105;0.13811856715302717;0.49473684210526314;1.7717350437766628
150;0.9531578947368421;0.12788675729773546;0.6557894740606609;1.1669656921687879
151;0.9405263159149572;0.15267428646746434;0.6778947369675887;1.029628189237494
152;0.9565789473684211;0.12390712847443003;0.6484210531335128;1.153446859309548
0;0.6255263159149571;1.0698434824692575
1;0.6378947368421053;1.0042542756231208
2;0.6563157894736842;0.985540438451265
3;0.6668421051376744;0.9329672883686266
0;0.6978947369675887;0.8672936084395961
1;0.6826315790728519;0.8491549585994921
2;0.7092105263157895;0.8041287950465553
3;0.7184210525060954;0.7852534345576637
4;0.715789473809694;0.781281213509409
5;0.7371052632833782;0.7344891447769968
6;0.7486842105263158;0.6798560070991516
7;0.7371052632833782;0.694511636307365
8;0.7578947367166218;0.6724485581799557
0;0.41447368414778457;1.9945185776760703;0.4684210525688372;1.5150488876041612
1;0.4810526316416891;1.47281974014483;0.5042105263157894;1.4945841964922453
2;0.5200000001254834;1.3888603423771104;0.45368421046357404;1.6054156807849282
3;0.5402631579574786;1.3348634877957797;0.4568421055141248;1.607149755829259
4;0.563947368546536;1.2792705154418946;0.4452631578319951;1.5911155151066028
5;0.5623684209271481;1.2426254961365149;0.4673684213663402;1.548111519060637
